Trade;UpdateTime;UpdatedDay;UpdatedTime;TradeTime;TradedDay;TradedTime;Desk;CapturedBy;TradeStatus;TraderId;Instrument;Reason;Nominal;FloatRef;LastResetDate;LastResetRate;Theta;Loss;Unexplained;EventTypeCategoryLevel1;BusinessLineLevel1;LossIndicator;exposure
23118477;07/01/2013 10:54:59 AM;7;0,454849537;30/06/2009 12:00:00 PM;30;0,5000000000;SND;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;IndexLinkedSwap;Calendar Related;0;Fixed;;0;-130374,2116;0;2,590302082;EL7;BL3;0;1286,95485
23118081;07/01/2013 12:04:36 PM;7;0,503194444;18/09/2012 12:00:00 PM;18;0,5000000000;Derivatives;TECHSUPPORT;BO Confirmed;ASSOCIATE;IndexLinkedSwap;Calendar Related;0;Fixed;;0;-130373,893;0;2,726692418;EL7;BL5;0;111,0031944
23110393;07/01/2013 12:50:38 PM;7;0,535162037;04/01/2013 03:51:58 PM;4;0,6610879630;Rates;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;IndexLinkedSwap;Calendar Related;0;Fixed;;0;-130374,2116;0;2,634647241;EL7;BL2;0;2,874074074
25083473;07/01/2013 01:05:38 PM;7;0,545578704;12/12/2012 01:47:25 PM;12;0,5745949074;Rates;TECHSUPPORT;BO Confirmed;MNGDIRECTOR;CurrSwap;Valuation Group Request;-86260000;JIBAR;;;;0;;EL7;BL2;0;25,9709838
24722376;07/01/2013 01:42:28 PM;7;0,571157407;04/12/2012 04:39:29 PM;4;0,6940856481;Rates;MIDOFFICE;Terminated;ANALYST;Swap;Payments Related;270000000;JIBAR;31/10/2012;5,075;-7074,246;0;-7,008944944;EL4;BL2;0;33,87707176
24576273;07/01/2013 01:45:33 PM;7;0,573298611;04/12/2012 04:44:36 PM;4;0,6976388889;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-341010912;Missing;;;;0;;EL7;BL6;0;33,87565972
24576789;07/01/2013 01:46:13 PM;7;0,573761574;04/12/2012 04:48:02 PM;4;0,7000231481;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-304843088;Missing;;;;0;;EL7;BL6;0;33,87373843
24577030;07/01/2013 01:54:28 PM;7;0,579490741;04/12/2012 04:52:50 PM;4;0,7033564815;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;341010912;Missing;;;;0;;EL7;BL6;0;33,87613426
24577339;07/01/2013 01:56:29 PM;7;0,580891204;04/12/2012 04:43:06 PM;4;0,6965972222;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;304843088;Missing;;;;0;;EL7;BL6;0;33,88429398
24576657;07/01/2013 02:03:30 PM;7;0,585763889;28/11/2012 04:09:29 PM;28;0,6732523148;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-191444044;Missing;;;;0;;EL7;BL6;0;39,91251157
24463215;07/01/2013 02:04:42 PM;7;0,586597222;28/11/2012 04:45:33 PM;28;0,6982986111;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;361293061;Missing;;;;0;;EL7;BL6;0;39,88829861
24466090;07/01/2013 02:05:54 PM;7;0,587430556;04/12/2012 03:56:05 PM;4;0,6639467593;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-361293061;Missing;;;;0;;EL7;BL6;0;33,9234838
24572958;07/01/2013 02:06:07 PM;7;0,587581019;04/01/2013 03:51:58 PM;4;0,6610879630;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-341010912;Missing;;;;0;;EL7;BL6;0;2,926493056
25083473;07/01/2013 02:06:11 PM;7;0,587627315;04/12/2012 03:58:03 PM;4;0,6653125000;Rates;TECHSUPPORT;BO Confirmed;MNGDIRECTOR;CurrSwap;Trade enrichment for system flow;-86260000;JIBAR;;;;0;;EL8;BL2;0;33,92231481
24573065;07/01/2013 02:13:39 PM;7;0,5928125;04/01/2012 03:22:59 PM;4;0,6409606481;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-191444044;Missing;;;;0;;EL7;BL6;0;368,9518519
18559756;07/01/2013 02:22:33 PM;7;0,598993056;04/12/2012 04:39:29 PM;4;0,6940856481;Equity;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Calendar Related;0;Fixed;;;;0;;EL7;BL2;0;33,90490741
24576273;07/01/2013 02:23:03 PM;7;0,599340278;04/12/2012 04:44:36 PM;4;0,6976388889;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-341010912;Missing;;;;0;;EL7;BL6;0;33,90170139
24576789;07/01/2013 02:23:22 PM;7;0,599560185;04/12/2012 04:48:02 PM;4;0,7000231481;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-304843088;Missing;;;;0;;EL7;BL6;0;33,89953704
24577030;07/01/2013 02:23:36 PM;7;0,599722222;04/12/2012 04:52:50 PM;4;0,7033564815;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;341010912;Missing;;;;0;;EL7;BL6;0;33,89636574
24577339;07/01/2013 02:23:49 PM;7;0,599872685;04/12/2012 04:43:06 PM;4;0,6965972222;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;304843088;Missing;;;;0;;EL7;BL6;0;33,90327546
24576657;07/01/2013 02:24:52 PM;7;0,600601852;28/11/2012 04:09:29 PM;28;0,6732523148;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-191444044;Missing;;;;0;;EL7;BL6;0;39,92734954
24463215;07/01/2013 02:28:11 PM;7;0,602905093;28/11/2012 04:45:33 PM;28;0,6982986111;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;361293061;Missing;;;;0;;EL7;BL6;0;39,90460648
24466090;07/01/2013 02:30:03 PM;7;0,604201389;04/12/2012 03:56:05 PM;4;0,6639467593;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-361293061;Missing;;;;0;;EL7;BL6;0;33,94025463
24572958;07/01/2013 02:30:18 PM;7;0,604375;04/12/2012 03:58:03 PM;4;0,6653125000;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-341010912;Missing;;;;0;;EL7;BL6;0;33,9390625
24573065;07/01/2013 02:53:07 PM;7;0,620219907;04/12/2012 04:40:19 PM;4;0,6946643519;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-191444044;Missing;;;;0;;EL7;BL6;0;33,92555556
24576384;07/01/2013 02:53:16 PM;7;0,620324074;04/12/2012 04:48:53 PM;4;0,7006134259;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;-704695864;Fixed;;;;0;;EL7;BL6;0;33,91971065
24577108;07/01/2013 03:34:46 PM;7;0,649143519;05/04/2012 01:00:00 AM;5;0,0416666667;Prime Services;TECHSUPPORT;BO Confirmed;ANALYST;SecurityLoan;Calendar Related;704695864;Missing;;;;0;;EL7;BL6;0;277,6074769
20081515;07/01/2013 03:35:12 PM;7;0,649444444;13/04/2012 12:00:00 PM;13;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-1;Missing;;;;0;;EL4;BL2;0;269,1494444
20188905;07/01/2013 03:35:31 PM;7;0,649664352;05/04/2012 12:00:00 PM;5;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-1;Missing;;;;0;;EL4;BL2;0;277,1496644
20081829;07/01/2013 03:35:43 PM;7;0,649803241;16/04/2012 10:12:33 AM;16;0,4253819444;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;266,2244213
20188950;07/01/2013 03:37:30 PM;7;0,651041667;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;102,1510417
23346695;07/01/2013 03:37:41 PM;7;0,651168981;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;102,151169
23346828;07/01/2013 03:37:52 PM;7;0,651296296;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-1;Missing;;;;0;;EL4;BL2;0;102,1512963
23346470;07/01/2013 03:38:18 PM;7;0,651597222;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-1;Missing;;;;0;;EL4;BL2;0;102,1515972
23346336;07/01/2013 03:38:44 PM;7;0,651898148;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;102,1518981
23346188;07/01/2013 03:38:53 PM;7;0,652002315;27/09/2012 12:00:00 PM;27;0,5000000000;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;-1;Missing;;;;0;;EL4;BL2;0;102,1520023
23346120;07/01/2013 03:41:59 PM;7;0,654155093;19/12/2011 06:01:11 PM;19;0,7508217593;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;384,9033333
18414381;07/01/2013 04:42:42 PM;7;0,696319444;11/12/2012 05:06:36 PM;11;0,7129166667;Commodities;PROD CONTROLLER;BO-BO Confirmed;DIRECTOR;Future/Forward;Payments Related;1;Missing;;;;0;;EL4;BL2;0;26,98340278
24706349;07/01/2013 04:42:50 PM;7;0,696412037;11/12/2012 05:09:45 PM;11;0,7151041667;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;-590616273;Fixed;;0,3;-9708,760644;4854;7,28E-12;EL6;BL6;1;26,98130787
24706400;08/01/2013 08:00:58 AM;8;0,33400463;10/10/2012 04:08:14 PM;10;0,6723842593;Prime Services;PROD CONTROLLER;BO Confirmed;ANALYST;SecurityLoan;Early Termination / Delivery / Close out;590616273;Fixed;;0,1254;4058,261949;0;-3,64E-12;EL1;BL6;0;89,66162037
23595505;08/01/2013 08:40:55 AM;8;0,361747685;04/01/2012 08:35:33 AM;4;0,3580208333;Derivatives;TECHSUPPORT;BO Confirmed;ASSOCIATE;CreditDefaultSwap;Trade enrichment for system flow;0;Missing;;;;0;;EL8;BL2;0;370,0037269
18547809;08/01/2013 09:19:49 AM;8;0,388761574;14/12/2012 02:11:32 PM;14;0,5913425926;Commodities;PROD CONTROLLER;BO Confirmed;VICE PRINCIPAL;Future/Forward;Payments Related;0;Missing;;;;0;;EL4;BL2;0;24,79741898
24891414;08/01/2013 09:20:47 AM;8;0,38943287;14/12/2012 02:11:32 PM;14;0,5913425926;Rates;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Trade enrichment for system flow;-28000000;JIBAR;;;;0;;EL8;BL2;0;24,79809028
24891417;08/01/2013 09:20:56 AM;8;0,389537037;14/12/2012 02:11:32 PM;14;0,5913425926;Rates;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Trade enrichment for system flow;-22000000;JIBAR;;;;0;;EL8;BL2;0;24,79819444
24891415;08/01/2013 09:21:01 AM;8;0,389594907;14/12/2012 02:11:32 PM;14;0,5913425926;Rates;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Trade enrichment for system flow;-6000000;JIBAR;;;;0;;EL8;BL2;0;24,79825231
24891413;08/01/2013 09:36:41 AM;8;0,400474537;02/11/2010 03:25:50 PM;2;0,6429398148;Rates;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Trade enrichment for system flow;-42000000;JIBAR;;;;0;;EL8;BL2;0;797,7575347
12294005;08/01/2013 09:36:55 AM;8;0,400636574;02/11/2010 03:25:50 PM;2;0,6429398148;Derivatives;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;1;1,05E-06;0;-1,49E-05;EL4;BL4;0;797,7576968
12294004;08/01/2013 09:38:09 AM;8;0,401493056;18/02/2010 12:33:12 PM;18;0,5230555556;Management/Other;TECHSUPPORT;BO-BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;1;-1,05E-06;0;1,49E-05;EL4;BL2;0;1054,878438
21864991;08/01/2013 10:35:46 AM;8;0,44150463;04/01/2012 03:22:59 PM;4;0,6409606481;Rates;TECHSUPPORT;BO Confirmed;ASSOCIATE;Swap;Payments Related;0;Fixed;;;;0;;EL7;BL2;0;369,800544
18559756;08/01/2013 11:20:38 AM;8;0,472662037;04/12/2012 05:06:26 PM;4;0,7128009259;Equity;TECHSUPPORT;BO Confirmed;ANALYST;Swap;Payments Related;0;Fixed;;1;-154,95871;2541;0,004494339;EL4;BL2;1;34,75986111
24603288;08/01/2013 11:51:26 AM;8;0,494050926;30/12/2011 11:46:00 AM;30;0,4902777778;Derivatives;TECHSUPPORT;BO Confirmed;ASSOCIATE;CreditDefaultSwap;Capture Errors - Direction / Amount / Rate / CP;20000000;Fixed;;;;0;0,579442731;EL7;BL2;0;375,0037731
